,nombre,tipo,latitud_y,longitud_x,fuente
17817,Habitacion Doble con baño,Private room,-34.59953,-58.40302,Airbnb
17818,Depto de 3 ambientes con amenities en Palermo,Entire home/apt,-34.585190000000004,-58.4247,Airbnb
17819,Habitación privada con patio en Palermo,Private room,-34.58736,-58.41516,Airbnb
17820,Departamento 2 ambientes/casco histórico san Telmo,Entire home/apt,-34.62538,-58.37687,Airbnb
17821,Apartamento dos ambientes zona Alto Palermo,Entire home/apt,-34.58408,-58.41194,Airbnb
17822,Habitaciones en casa de estudiantes extranjeros,Entire home/apt,-34.57315,-58.429480000000005,Airbnb
17823,✶ 1 BR apt ✶ Palermo (3 blocks from Soho!),Entire home/apt,-34.58984,-58.417390000000005,Airbnb
17824,Encantador y luminoso departamento en Retiro,Entire home/apt,-34.59555,-58.37761999999999,Airbnb
17825,BIG & BEAUTIFUL APARTMENT IN BELGRANO,Entire home/apt,-34.568540000000006,-58.450590000000005,Airbnb
17826,Boedo y San Juan... barrio de Tango.,Entire home/apt,-34.62533,-58.4173,Airbnb
17827,Perón Grand Apartment,Entire home/apt,-34.6078,-58.39499,Airbnb
17828,Departamento monoambiente en Belgrano,Entire home/apt,-34.55737,-58.45028000000001,Airbnb
17829,"Chic Studio Palermo Soho 24 Security, Pool & Gym",Entire home/apt,-34.58289,-58.427459999999996,Airbnb
17830,Enchanting Monoambiente - San Telmo,Entire home/apt,-34.61554,-58.37854,Airbnb
17831,★SUPERB APT★ fully renovated | close to everything,Entire home/apt,-34.58937,-58.381719999999994,Airbnb
17832,"Comodas habitaciones privadas, en CABA",Private room,-34.63333,-58.3963,Airbnb
17833,Downtown Home Apartment,Entire home/apt,-34.60217,-58.3895,Airbnb
17834,el buen lugar,Entire home/apt,-34.57328,-58.479409999999994,Airbnb
17835,Modern beautiful Studio in Nuñez,Entire home/apt,-34.552890000000005,-58.45066,Airbnb
17836,"Amplio y silencioso, con parrilla, para disfrutar",Private room,-34.62344,-58.497240000000005,Airbnb
17837,2 ambientes en Cabrera y Carranza,Entire home/apt,-34.58363,-58.440459999999995,Airbnb
17838,2 ambientes en Cabrera y Carranza,Entire home/apt,-34.585029999999996,-58.439009999999996,Airbnb
17839,Private room in STUDENTS HOUSE,Private room,-34.589729999999996,-58.4278,Airbnb
17840,Apartamento para 3 personas con Piscina,Entire home/apt,-34.601659999999995,-58.43055,Airbnb
17841,Perfecto 2 ambs. en el Centro Porteño. Luminoso!!!,Entire home/apt,-34.59957,-58.37846,Airbnb
17842,"Lovely and luminous apartment in Cañitas, Palermo",Entire home/apt,-34.56735,-58.43091999999999,Airbnb
17843,Quiet and cozy room in Palermo w private bathroom,Private room,-34.5782,-58.42946,Airbnb
17844,ECONOMICA con cama KING SIZE en San Telmo!,Private room,-34.61683,-58.378730000000004,Airbnb
17845,"Departamento  mono amb. en caballito, Buenos Aires",Entire home/apt,-34.62328,-58.446659999999994,Airbnb
17846,Un lugar soñado en las Antillas Holandesas,Entire home/apt,-34.61724,-58.37369,Airbnb
17847,NEW!! Designer 1 BR apartment in Palermo Chico,Entire home/apt,-34.578920000000004,-58.41053,Airbnb
17848,Stunning apartment with green balcony - Palermo,Entire home/apt,-34.5808,-58.43395,Airbnb
17849,Tu hogar en la Argentina,Entire home/apt,-34.586420000000004,-58.50026,Airbnb
17850,El mejor departamento zona Congreso !!!,Entire home/apt,-34.61414,-58.39266,Airbnb
17851,Beautiful furnished apartment,Entire home/apt,-34.56836,-58.4361,Airbnb
17852,"En el corazón de la ciudad Buenos Aires, acogedor.",Entire home/apt,-34.60342,-58.389759999999995,Airbnb
17853,Hotel  Boutique CENTRICO BSAS,Private room,-34.59126,-58.41628000000001,Airbnb
17854,Great Duplex at Recoleta with perfect location.,Entire home/apt,-34.59438,-58.39141,Airbnb
17855,MONOAMBIENTE PARA 2 Y 3 PERSONAS. CENTRO BAIRES,Entire home/apt,-34.61892,-58.39885,Airbnb
17856,Moderno departamento en San Telmo *wifi*COWORKING*,Entire home/apt,-34.61235,-58.370219999999996,Airbnb
17857,"best location in Buenos Aires, Recoleta studio",Entire home/apt,-34.58514,-58.394940000000005,Airbnb
17858,"Espacio de realx, verde, luz  y arte",Private room,-34.56726,-58.494409999999995,Airbnb
17859,Cómodo y luminoso departamento en Almagro!,Entire home/apt,-34.610079999999996,-58.41653,Airbnb
17860,Moderno y cálido departamento a metros de Palermo,Entire home/apt,-34.596070000000005,-58.44373,Airbnb
17861,Amplio y renovado departamento con vista Obelisco,Entire home/apt,-34.60455,-58.38403,Airbnb
17862,Cozy rooms in shared apartment (Plaza San Martin),Private room,-34.597229999999996,-58.37996999999999,Airbnb
17863,Excelente departamento tipo dúplex equipado,Entire home/apt,-34.566340000000004,-58.435280000000006,Airbnb
17864,Studio with a view,Entire home/apt,-34.58323,-58.44461,Airbnb
17865,2amb Recoleta,Entire home/apt,-34.59106,-58.39776,Airbnb
17866,Palermo Soho,Entire home/apt,-34.59271,-58.41584,Airbnb
17867,Único y encantador Loft en San Telmo,Entire home/apt,-34.61247,-58.37473000000001,Airbnb
17868,"Buenos Aires City,  highly sought Recoleta distr.",Entire home/apt,-34.59107,-58.40373,Airbnb
17869,"LIKE HOME. Cómodo, acogedor y la mejor ubicación.",Entire home/apt,-34.55627,-58.46491999999999,Airbnb
17870,Almagro,Entire home/apt,-34.60237,-58.42118000000001,Airbnb
17871,Luminoso y moderno estudio con piscina en Recoleta,Entire home/apt,-34.58858,-58.39638000000001,Airbnb
17872,Amplio departamento en Recoleta,Entire home/apt,-34.59239,-58.39962,Airbnb
17873,"Brand new apartment in 39nth floor, amazing view.",Entire home/apt,-34.596759999999996,-58.377680000000005,Airbnb
17874,Luminoso departamento en Palermo con Piscina,Entire home/apt,-34.58127,-58.426159999999996,Airbnb
17875,A student house in Recoleta,Private room,-34.58682,-58.40213000000001,Airbnb
17876,"Alto Palermo Apartments ""La mejor ubicación""",Entire home/apt,-34.58634,-58.409380000000006,Airbnb
17877,Habitación privada + terraza en Villa Crespo,Private room,-34.602959999999996,-58.44379,Airbnb
17878,Bright and cozy apartment in Palermo,Entire home/apt,-34.58278,-58.41276,Airbnb
17879,Luminoso departamento a metros de Abasto Shopping,Entire home/apt,-34.60434,-58.41361,Airbnb
17880,Cómodo departamento en inmejorable ubicación.,Entire home/apt,-34.61175,-58.3782,Airbnb
17881,Departamento en el corazón de la Ciudad,Entire home/apt,-34.6101,-58.37546999999999,Airbnb
17882,Bs As Centro - Suipacha y Córdoba 2 amb 4 pers,Entire home/apt,-34.600120000000004,-58.38097,Airbnb
17883,Apartamento con exelente ubicacion.,Entire home/apt,-34.59559,-58.40104,Airbnb
17884,DEPARTAMETO UNICO BIEN COMPLETO,Entire home/apt,-34.57967,-58.422830000000005,Airbnb
17885,Confortable  apartamento en el corazon de Recoleta,Entire home/apt,-34.594359999999995,-58.3974,Airbnb
17886,Paraguay Studio,Entire home/apt,-34.59894,-58.3801,Airbnb
17887,Departamento entero súper luminoso en Palermo,Entire home/apt,-34.59387,-58.41636999999999,Airbnb
17888,Palermo Hollywood 1 ambiente amplio ideal 2 pers,Entire home/apt,-34.58426,-58.43969,Airbnb
17889,Apart Económico en Corrientes 818 y Obelisco 1a4👬,Entire home/apt,-34.60476,-58.37927,Airbnb
17890,Con los colores de la vida moderna.,Private room,-34.61568,-58.46009,Airbnb
17891,Palermo Botanico,Entire home/apt,-34.58072,-58.414730000000006,Airbnb
17892,Palermo Hollywood Style with Amazing Amenities,Entire home/apt,-34.57752,-58.43901999999999,Airbnb
17893,"Amplio, cómodo y cálido para una familia.",Entire home/apt,-34.61507,-58.40753,Airbnb
17894,"Clásico y moderno, la mejor ubicación de Recoleta",Entire home/apt,-34.59495,-58.402080000000005,Airbnb
17895,Luminosa habitación en Puerto Madero,Private room,-34.6123,-58.36066999999999,Airbnb
17896,Departamento completo zona turística abasto,Entire home/apt,-34.59646,-58.405919999999995,Airbnb
17897,Departamento divino! 40 mts.  Súper completo,Entire home/apt,-34.59701,-58.40941,Airbnb
17898,"Lovely room in Palermo Soho, Buenos Aires",Private room,-34.58235,-58.422959999999996,Airbnb
17899,MAISON San telmo 4 - Luis XV,Private room,-34.62931,-58.373219999999996,Airbnb
17900,Terrazas de Belgrano -2 dorms Deluxe !,Entire home/apt,-34.55403,-58.45286,Airbnb
17901,Excelente apartamento en Palermo,Entire home/apt,-34.5871,-58.423880000000004,Airbnb
17902,DEPARTAMENTO PARA 4 PERSONAS EN ALMAGRO,Entire home/apt,-34.6085,-58.418459999999996,Airbnb
17903,Studio Top Rentals Cabello,Private room,-34.58044,-58.411609999999996,Airbnb
17904,"Confortable departamento, excelente ubicación.",Entire home/apt,-34.61882,-58.4031,Airbnb
17905,Moderno departamento en Palermo,Entire home/apt,-34.58765,-58.44027,Airbnb
17906,Studio para  2 en Paraguay y Vidt,Entire home/apt,-34.59088,-58.416059999999995,Airbnb
17907,Studio para 2 en Paraguay y Vidt,Entire home/apt,-34.59101,-58.41455,Airbnb
17908,Unico dos ambientes con vista al verde en Recoleta,Entire home/apt,-34.5896,-58.40415,Airbnb
17909,HYH Palermo Soho... Our House Your House -Doble-,Shared room,-34.589220000000005,-58.43101,Airbnb
17910,Cozy & full of light apart with dryer in Palermo,Entire home/apt,-34.58162,-58.426559999999995,Airbnb
17911,HYH Palermo Soho... Our House Your House-Triple-,Shared room,-34.5881,-58.429390000000005,Airbnb
17912,Palermo Soho Loft,Entire home/apt,-34.5858,-58.42631,Airbnb
17913,Monoambiente Palermo Hollywood,Entire home/apt,-34.584379999999996,-58.43955,Airbnb
17914,HYH Palermo Soho... Our House Your House -Mono-,Private room,-34.588879999999996,-58.43105,Airbnb
17915,Hermoso monoambiente en Abasto,Entire home/apt,-34.60205,-58.408519999999996,Airbnb
17916,BUENOS AIRES BEST SKYSCRAPER,Entire home/apt,-34.6034,-58.37766,Airbnb
17917,"Departamento dos ambientes, 2cuadras recoleta mall",Entire home/apt,-34.5914,-58.39451999999999,Airbnb
17918,Monoambiente  de calidad.Servicios personalizados.,Entire home/apt,-34.60138,-58.3729,Airbnb
17919,Hermosa habitación con baño privado y A/C!,Private room,-34.62359,-58.401140000000005,Airbnb
17920,★★★★★ Brand New Remodeled Suite Apt in Recoleta,Entire home/apt,-34.59807,-58.37786,Airbnb
17921,Palermo Soho -3 bedrooms Apt in the Best Zone,Entire home/apt,-34.58509,-58.4214,Airbnb
17922,Maipu 812 apart - Gran Ubicacion,Entire home/apt,-34.59924,-58.37758,Airbnb
17923,Hermoso departamento  con cochera optativa,Entire home/apt,-34.57053,-58.44934,Airbnb
17924,"Nuevo, luminoso y amplio studio en Palermo Queens.",Entire home/apt,-34.59601,-58.44021,Airbnb
17925,Lindo departamento en la mejor zona de Bs As.,Entire home/apt,-34.59583,-58.38677,Airbnb
17926,Corazón Porteño,Shared room,-34.60828,-58.386540000000004,Airbnb
17927,Best Views in the Heart of San Telmo,Entire home/apt,-34.62336,-58.376540000000006,Airbnb
17928,Minimal Loft in Palermo,Entire home/apt,-34.5782,-58.42205,Airbnb
17929,Be Happy Palermo,Entire home/apt,-34.58311,-58.44314,Airbnb
17930,Hospedaje Las Hincapié,Private room,-34.61202,-58.401790000000005,Airbnb
17931,RECOLETA super acogedor con patio en la mejor zona,Entire home/apt,-34.58748,-58.39753,Airbnb
17932,La Mejor Vista del Mundo en la Mejor Ciudad!,Entire home/apt,-34.60288,-58.3824,Airbnb
17933,Beautiful Lighting Apartment in Palermo,Entire home/apt,-34.59113,-58.416380000000004,Airbnb
17934,SAN TELMO DUPLEX a/c. 3pax fully equip. patio tv,Entire home/apt,-34.61475,-58.372240000000005,Airbnb
17935,"Caballito Relax. Baño con hidromasaje, Hab cómoda.",Private room,-34.62158,-58.43416,Airbnb
17936,Estudio luminoso,Entire home/apt,-34.60754,-58.39495,Airbnb
17937,Departamento en pleno centro de Buenos Aires,Entire home/apt,-34.6048,-58.388059999999996,Airbnb
17938,Departamento en pleno centro de Buenos Aires,Entire home/apt,-34.60614,-58.38831999999999,Airbnb
17939,Hermoso Departamento Estilo Frances en Palermo!,Entire home/apt,-34.583220000000004,-58.4129,Airbnb
17940,Unico loft a estrenar en Belgrano Nuñez,Entire home/apt,-34.55352,-58.452659999999995,Airbnb
17941,Bello  apartamento en Recoleta -Buenos Aires,Entire home/apt,-34.5929,-58.385819999999995,Airbnb
17942,New Apartment with full Amenities en Palermo Soho!,Entire home/apt,-34.58234,-58.424580000000006,Airbnb
17943,"Moderno, luminoso y Confortable apartamento",Entire home/apt,-34.554159999999996,-58.44859,Airbnb
17944,Apartamento en El Barrio del Tango. Bienvenidos!,Entire home/apt,-34.59868,-58.40393,Airbnb
17945,Excelente ubicación con  vista al Río,Entire home/apt,-34.560359999999996,-58.44498000000001,Airbnb
17946,Excelente ubicación en  el corazón de Buenos Aires,Entire home/apt,-34.60219,-58.37436999999999,Airbnb
17947,Premium Apt in Puerto Madero w/amenities (2PAX),Entire home/apt,-34.61521,-58.36167,Airbnb
17948,Habitación En Depto con parque. Barril residencial,Private room,-34.6117,-58.4953,Airbnb
17949,EXCELENTE UBICACIÓN AL MEJOR PRECIO,Entire home/apt,-34.58726,-58.3949,Airbnb
17950,Ideal beautiful apt in the core of Recoleta/Retiro,Entire home/apt,-34.59043,-58.38041,Airbnb
17951,Quiet and bright room in palermo,Private room,-34.58956,-58.418859999999995,Airbnb
17952,Habitacion privada en pleno corazon de Palermo,Private room,-34.58478,-58.4219,Airbnb
17953,Lo de Mario al río,Entire home/apt,-34.54189,-58.464009999999995,Airbnb
17954,Luminoso y acogedor departamento en pleno Palermo.,Entire home/apt,-34.59498,-58.420019999999994,Airbnb
17955,Palermo Best Apartments,Entire home/apt,-34.58925,-58.41864,Airbnb
17956,Studio luminoso con vista al rio y amenities,Entire home/apt,-34.55546,-58.45671,Airbnb
17957,Muy lindo en el centro de BA! cuadras del obelisco,Entire home/apt,-34.60638,-58.38437,Airbnb
17958,CASABLANCA - Beautiful townhouse w/ patio,Entire home/apt,-34.55339,-58.441269999999996,Airbnb
17959,MAISON San telmo  3,Private room,-34.62765,-58.3749,Airbnb
17960,Fabulous Studio at Arce & Matienzo,Entire home/apt,-34.56971,-58.43366999999999,Airbnb
17961,♛CACTUS COLIVING Palermo♛ Single and Privat Room,Private room,-34.58287,-58.42609,Airbnb
17962,Cómodo apto en Barrio exclusivo.amenities.,Entire home/apt,-34.61612,-58.36043000000001,Airbnb
17963,LOZANO STUDIO,Entire home/apt,-34.59967,-58.492459999999994,Airbnb
17964,Best international flat in Buenos Aires!,Private room,-34.62337,-58.402469999999994,Airbnb
17965,Lovely Apartment in Recoleta,Entire home/apt,-34.58614,-58.404680000000006,Airbnb
17966,Studio Pileta Gym Seguridad Hospital Italiano.,Entire home/apt,-34.60638,-58.42471,Airbnb
17967,METROPOLIS Studio,Entire home/apt,-34.59454,-58.40464,Airbnb
17968,Departamento con terraza en corazón de Recoleta,Entire home/apt,-34.59353,-58.38521,Airbnb
17969,"Alto Palermo Apartment ,  best location  !!!",Entire home/apt,-34.58768,-58.406330000000004,Airbnb
17970,SAN TELMO DUPLEX a/c. 5pax fully equip. patio tv,Entire home/apt,-34.61582,-58.37435,Airbnb
17971,Cabrera sunny and lovely flat,Entire home/apt,-34.581140000000005,-58.44384,Airbnb
17972,Depto 2 amb.46 mts Belgrano full monroe 3600 - 5#A,Entire home/apt,-34.564440000000005,-58.471000000000004,Airbnb
17973,Moderno Studio Palermo,Entire home/apt,-34.57974,-58.41121,Airbnb
17974,Hermoso dos ambientes Palermo,Entire home/apt,-34.5802,-58.41189,Airbnb
17975,Amplio 3  ambientes en Palermo,Entire home/apt,-34.57999,-58.41058,Airbnb
17976,Flat in Recoleta with parking included (46),Entire home/apt,-34.5897,-58.39051,Airbnb
17977,Luminoso Studio en la mejor zona de Palermo,Entire home/apt,-34.56519,-58.440369999999994,Airbnb
17978,Departamento,Entire home/apt,-34.5956,-58.51204,Airbnb
17979,Departamento 5 estrellas en zona mas segura de BUE,Entire home/apt,-34.568329999999996,-58.44113,Airbnb
17980,Modern and cozy apartment with pool in Palermo!,Entire home/apt,-34.59525,-58.413819999999994,Airbnb
17981,Greenzone - Habitación privada (hasta 3 personas),Private room,-34.60796,-58.45989,Airbnb
17982,Full 2 guests flat at famous P SOHO PLAZA SERRANO!,Entire home/apt,-34.58766,-58.430640000000004,Airbnb
17983,♥ Palermo stay on a budget! Quiet single room ♥,Private room,-34.580940000000005,-58.42576999999999,Airbnb
17984,"Hospital Italiano Monoambiente , Trust",Entire home/apt,-34.606629999999996,-58.42624,Airbnb
17985,Nuevo concepto Hostel en la exclusiva Recoleta 2,Shared room,-34.59348,-58.40526,Airbnb
17986,"Amazing apm, full amenities. The best of Palermo.",Entire home/apt,-34.57629,-58.44041,Airbnb
17987,Habitación privada Recoleta,Private room,-34.59495,-58.3898,Airbnb
17988,Nuevo concepto Hostel en la exclusiva Recoleta 3,Shared room,-34.59192,-58.403209999999994,Airbnb
17989,"Excelente departamento ubicado en Palermo chico,",Entire home/apt,-34.59487,-58.421459999999996,Airbnb
17990,Alma Campanita,Entire home/apt,-34.56162,-58.48826,Airbnb
17991,Palermo Soho Jewel with private Jacuzzi N Terrace!,Entire home/apt,-34.58818,-58.42071,Airbnb
17992,"Comoda habitación en Almagro. Wifi, aire y calma.",Private room,-34.61907,-58.41652,Airbnb
17993,"El Porteño, desayuno incluido, 4 adultos 1 bebé",Entire home/apt,-34.58656,-58.41619,Airbnb
17994,Luminous Loft in Palermo Hollywood,Entire home/apt,-34.58368,-58.43189,Airbnb
17995,Estudio en Colegiales,Entire home/apt,-34.57646,-58.45717,Airbnb
17996,Departamento tradicional de San Telmo,Entire home/apt,-34.621759999999995,-58.37345,Airbnb
17997,Alto Palermo Studio 9,Entire home/apt,-34.59042,-58.41246999999999,Airbnb
17998,Habitación para compartir,Shared room,-34.59438,-58.3822,Airbnb
17999,Full-equipped apartment ideally located !,Entire home/apt,-34.6008,-58.41573,Airbnb
18000,Lovely Apartment nearby the Cementery @ Recoleta,Entire home/apt,-34.58936,-58.39389,Airbnb
18001,Dpto Amplio con Habitación Privada,Private room,-34.6057,-58.40476999999999,Airbnb
18002,Nuevo concepto Hostel en la exclusiva Recoleta 4,Shared room,-34.59342,-58.403130000000004,Airbnb
18003,Massive 5 bedroom Palace! Sleeps 18 !!,Entire home/apt,-34.5878,-58.38448,Airbnb
18004,Hermoso Loft en el corazón de Buenos Aires,Entire home/apt,-34.60135,-58.370630000000006,Airbnb
18005,Habitaciones individuales en Almagro,Private room,-34.61797,-58.416430000000005,Airbnb
18006,Bright studio w/ rooftop pool @♡ of Palermo Soho,Entire home/apt,-34.5805,-58.426190000000005,Airbnb
18007,Habitaciones super cómodas Almagro,Private room,-34.61926,-58.41565,Airbnb
18008,Nucha hogar dulce,Entire home/apt,-34.59383,-58.41594,Airbnb
18009,"Hermoso, grande y muy cómodo apto en Nuñez",Entire home/apt,-34.53693,-58.46606,Airbnb
18010,Nuevo concepto Hostel en la exclusiva Recoleta 5,Shared room,-34.59301,-58.405319999999996,Airbnb
18011,Loft a estrenar con preciosas vistas de la ciudad,Entire home/apt,-34.60849,-58.38755,Airbnb
18012,Chíc 2 Bedroom Apt. in #RECOLETA,Entire home/apt,-34.595459999999996,-58.413380000000004,Airbnb
18013,Stunning 2 bd apt w/ wide view +pool @Palermo Soho,Entire home/apt,-34.58354,-58.422709999999995,Airbnb
18014,Old & Cozy PH Bajo Belgrano,Entire home/apt,-34.55169,-58.441030000000005,Airbnb
18015,Hermoso y acogedor Loft,Entire home/apt,-34.59656,-58.42115,Airbnb
18016,Quiet Apartment in a colonial house in San Telmo,Entire home/apt,-34.61963,-58.372009999999996,Airbnb
18017,Apartment  just renewed in the heart of the City,Entire home/apt,-34.59965,-58.378009999999996,Airbnb
18018,ALEGRE RESIDENCIA CON PRESENCIA DE TANGO-FOLCKLORE,Shared room,-34.62063,-58.4031,Airbnb
18019,"HABITACION  SAN TELMO ""CHE BACAN ""  HERMOSA CASA",Private room,-34.62059,-58.37631999999999,Airbnb
18020,F&M ARCOS STUDIO,Entire home/apt,-34.58057,-58.427530000000004,Airbnb
18021,Balcón al Obelisco para 4. Súper moderno y cómodo,Entire home/apt,-34.60366,-58.38081,Airbnb
18022,Espacio con piscina en Recoleta,Entire home/apt,-34.592259999999996,-58.40551,Airbnb
18023,"Hermoso, moderno y cálido departamento en CABA",Entire home/apt,-34.59567,-58.44183,Airbnb
18024,Recoleta Penthouse with Amazing Balcony and Pool,Entire home/apt,-34.58695,-58.39574,Airbnb
18025,Nuevo concepto Hostel en la exclusiva Recoleta 6,Shared room,-34.59155,-58.403259999999996,Airbnb
18026,Talentos Echeverria,Entire home/apt,-34.55645,-58.4451,Airbnb
18027,Lovely and modern apartment for 2 in Recoleta,Entire home/apt,-34.58778,-58.4009,Airbnb
18028,Fliphaus ✔️4 pax - Pza San Martín & Calle Florida,Entire home/apt,-34.59407,-58.37845,Airbnb
18029,Confort y tranquilidad en la Ciudad de la Furia...,Private room,-34.61546,-58.4048,Airbnb
18030,Wanderlust,Entire home/apt,-34.61233,-58.50505,Airbnb
18031,¡Excelente departamento y ubicación!,Private room,-34.58965,-58.40981,Airbnb
18032,BEAUTIFUL room in Las Cañitas!,Private room,-34.567040000000006,-58.43294,Airbnb
18033,Disfrutá Buenos Aires en el Casco Histórico.,Entire home/apt,-34.60923,-58.3766,Airbnb
18034,Fliphaus ✔️ • Petit Apartment Recoleta!,Entire home/apt,-34.591570000000004,-58.38839,Airbnb
18035,Camino al Obelisco,Entire home/apt,-34.6032,-58.37894,Airbnb
18036,STUDIO EN PALERMO,Entire home/apt,-34.59967,-58.415569999999995,Airbnb
18037,Cabello Square Vip Cozy apartament palermo,Entire home/apt,-34.58256,-58.40671,Airbnb
18038,"Confortable, luminoso y con cochera en Almagro",Entire home/apt,-34.59904,-58.413309999999996,Airbnb
18039,Departamento Premium,Entire home/apt,-34.54283,-58.46082,Airbnb
18040,"Apartment in Palermo, Ugarteche St (54)",Entire home/apt,-34.583,-58.41369,Airbnb
18041,Tu casa en Buenos Aires,Entire home/apt,-34.599579999999996,-58.38806999999999,Airbnb
18042,2 Habitaciones en Palermo Soho,Private room,-34.58558,-58.416180000000004,Airbnb
18043,Una habitación en Palermo Soho,Private room,-34.5842,-58.41659,Airbnb
18044,Cosy Penthouse in the heart of Belgrano,Entire home/apt,-34.56539,-58.465180000000004,Airbnb
18045,"Habitación, Baño Privado y Terraza en Villa Crespo",Private room,-34.59332,-58.437380000000005,Airbnb
18046,Vista Privilegiada,Private room,-34.60297,-58.392669999999995,Airbnb
18047,Viví el barrio más gastronómico de Palermo,Entire home/apt,-34.578920000000004,-58.43336,Airbnb
18048,"Palermo Semi piso 3amb, Facultad Shopping Parque",Entire home/apt,-34.597879999999996,-58.41676,Airbnb
18049,Luxury Apartment “Home Sweet Malabia”,Entire home/apt,-34.585770000000004,-58.4173,Airbnb
18050,Hermoso departamento en pleno Palermo,Entire home/apt,-34.58305,-58.42442,Airbnb
18051,Cálido y luminoso monoambiente en la recoleta,Entire home/apt,-34.589059999999996,-58.40146,Airbnb
18052,Departamento ubicado en excelente  zona de capital,Entire home/apt,-34.58245,-58.44758,Airbnb
18053,Septimo piso Recoleta,Entire home/apt,-34.58996,-58.390330000000006,Airbnb
18054,Cozy apartment in Las Cañitas!,Entire home/apt,-34.56694,-58.432109999999994,Airbnb
18055,Moderno Departamento cerca del Obelisco con Pileta,Entire home/apt,-34.61422,-58.37985,Airbnb
18056,Sunny & Cozy loft in Palermo,Entire home/apt,-34.597640000000006,-58.418490000000006,Airbnb
18057,"Palermo Soho, Guemes a pasos del Botánico",Entire home/apt,-34.58594,-58.418009999999995,Airbnb
18058,Palermo Nuevo Buenos Aires Apartment 💜,Entire home/apt,-34.57649,-58.424209999999995,Airbnb
18059,Departamento estilo frances  en Buenos Aires,Entire home/apt,-34.60079,-58.37834,Airbnb
18060,Renovado Estudio en el corazón de BA-Microcentro,Entire home/apt,-34.59689,-58.3763,Airbnb
18061,RESIDENCIA EN SAN CRISTOBAL,Private room,-34.62164,-58.40217,Airbnb
18062,Nice place to stay happy in the best location :-D,Private room,-34.58247,-58.405730000000005,Airbnb
18063,Beautiful & perfectly located studio in Cañitas,Entire home/apt,-34.567029999999995,-58.43415,Airbnb
18064,Departamento con 1 dormitorio en Recoleta,Entire home/apt,-34.594440000000006,-58.3835,Airbnb
18065,Hermoso Ph en Chacarita,Entire home/apt,-34.58249,-58.449169999999995,Airbnb
18066,The right place at Palermo Hollywood,Entire home/apt,-34.57692,-58.43676,Airbnb
18067,"Top apartment in Recoleta, heart of Buenos Aires",Entire home/apt,-34.588879999999996,-58.386990000000004,Airbnb
18068,30m-Lovely San Telmo,Entire home/apt,-34.61926,-58.376090000000005,Airbnb
18069,Departamento luminoso a metros de la peatonal!,Entire home/apt,-34.60277,-58.387809999999995,Airbnb
18070,WEEKENDS,Private room,-34.58549,-58.41741999999999,Airbnb
18071,Stanza in palazzina antica-casa di coppia italiana,Private room,-34.5881,-58.40877,Airbnb
18072,Apartamento San Telmo,Entire home/apt,-34.61962,-58.36975,Airbnb
18073,Un lugar de armonía en el corazón de Buenos Aires,Private room,-34.59067,-58.40984,Airbnb
18074,Departamento en Palermo Soho,Shared room,-34.59471,-58.4306,Airbnb
18075,"Excelente 3 amb. moderno y lujoso, San Telmo 6L",Entire home/apt,-34.62578,-58.36666999999999,Airbnb
18076,Departamento PALERMO HOLLYWOOD a Estrenar 3 person,Entire home/apt,-34.57739,-58.430769999999995,Airbnb
18077,Departamento en Cañitas  luminoso equipado a nuevo,Entire home/apt,-34.57302,-58.43185,Airbnb
18078,Apartamento en RECOLETA! (Monoambiente y 1/2),Entire home/apt,-34.595659999999995,-58.405609999999996,Airbnb
18079,Hermoso depto en retiro y ubicación!!,Entire home/apt,-34.591640000000005,-58.376430000000006,Airbnb
18080,Private Room excelente vista y ubicación,Private room,-34.61376,-58.4364,Airbnb
18081,Departamento SÚPER LUMINOSO en corazón de Palermo,Entire home/apt,-34.58715,-58.41563000000001,Airbnb
18082,Parada Obligado,Entire home/apt,-34.55239,-58.46454,Airbnb
18083,comodo departamento en villa urquiza oeste.,Entire home/apt,-34.5733,-58.492509999999996,Airbnb
18084,Dto 3 amb/Frente al parque centenario.,Entire home/apt,-34.60563,-58.43315,Airbnb
18085,Hermoso departamento en lo mejor de Belgrano!!,Entire home/apt,-34.56149,-58.46281,Airbnb
18086,2 dormitorios en Rivadavia y Montevideo,Entire home/apt,-34.60951,-58.389559999999996,Airbnb
18087,2 dormitorios en Rivadavia y Montevideo,Entire home/apt,-34.6102,-58.3899,Airbnb
18088,Terrace apartment in Recoleta. In rooftop building,Entire home/apt,-34.58815,-58.40721,Airbnb
18089,Nuevo concepto Hostel en la exclusiva Recoleta 7,Shared room,-34.59328,-58.404709999999994,Airbnb
18090,Depto  140 m2 mucha luz y sol zona barrio Recoleta,Entire home/apt,-34.587140000000005,-58.3952,Airbnb
18091,Hom! Departamento de Diseño en una zona exclusiva.,Entire home/apt,-34.596,-58.37458,Airbnb
18092,New and Bright great Flat at Palermo!,Entire home/apt,-34.58057,-58.413990000000005,Airbnb
18093,Private Terrace Apartment in Palermo,Entire home/apt,-34.59448,-58.4161,Airbnb
18094,Beautiful and cozy apartment located in Palermo,Entire home/apt,-34.58103,-58.41499,Airbnb
18095,Palermo casa compartida,Private room,-34.57927,-58.42409,Airbnb
18096,Habitación privada en almagro,Private room,-34.60082,-58.413669999999996,Airbnb
18097,Bello departamento en Palermo. Ubicación ideal,Entire home/apt,-34.5841,-58.43305,Airbnb
